user_id,item_id,item_type,timestamp,behavior_type,label,category,source_dataset
u31,i49,live_room,1700002233,click,1,music,sample
u24,i10,live_room,1700002234,click,1,food,sample
u28,i15,live_room,1700002235,click,1,sports,sample
u61,i70,live_room,1700002236,click,1,food,sample
u34,i43,live_room,1700002237,exposure,0,music,sample
u38,i67,live_room,1700002238,click,1,music,sample
u23,i143,live_room,1700002239,click,1,study,sample
u77,i7,live_room,1700002240,exposure,0,music,sample
u76,i109,live_room,1700002241,click,1,music,sample
u1,i130,live_room,1700002242,click,1,food,sample
u21,i62,live_room,1700002243,click,1,movie,sample
u71,i74,live_room,1700002244,exposure,0,movie,sample
u42,i64,live_room,1700002245,click,1,food,sample
u16,i56,live_room,1700002246,exposure,0,movie,sample
u5,i59,live_room,1700002247,click,1,study,sample
u46,i104,live_room,1700002248,click,1,movie,sample
u51,i115,live_room,1700002249,exposure,0,music,sample
u27,i58,live_room,1700002250,click,1,food,sample
u52,i92,live_room,1700002251,click,1,movie,sample
u40,i120,live_room,1700002252,click,1,game,sample
u76,i25,live_room,1700002253,click,1,music,sample
u23,i77,live_room,1700002254,exposure,0,study,sample
u21,i122,live_room,1700002255,exposure,0,movie,sample
u54,i67,live_room,1700002256,click,1,music,sample
u50,i46,live_room,1700002257,click,1,food,sample
u58,i82,live_room,1700002258,click,1,food,sample
u46,i32,live_room,1700002259,exposure,0,movie,sample
u29,i105,live_room,1700002260,exposure,0,sports,sample
u37,i4,live_room,1700002261,click,1,food,sample
u58,i2,live_room,1700002262,exposure,0,movie,sample
u7,i118,live_room,1700002263,click,1,food,sample
u9,i41,live_room,1700002264,exposure,0,study,sample
u73,i24,live_room,1700002265,click,1,game,sample
u27,i157,live_room,1700002266,exposure,0,music,sample
u40,i158,live_room,1700002267,exposure,0,movie,sample
u20,i99,live_room,1700002268,click,1,sports,sample
u6,i66,live_room,1700002269,exposure,0,game,sample
u27,i154,live_room,1700002270,click,1,food,sample
u37,i64,live_room,1700002271,click,1,food,sample
u63,i41,live_room,1700002272,click,1,study,sample
u17,i18,live_room,1700002273,exposure,0,game,sample
u29,i14,live_room,1700002274,click,1,movie,sample
u24,i58,live_room,1700002275,click,1,food,sample
u38,i103,live_room,1700002276,click,1,music,sample
u30,i92,live_room,1700002277,click,1,movie,sample
u11,i35,live_room,1700002278,click,1,study,sample
u71,i49,live_room,1700002279,click,1,music,sample
u77,i7,live_room,1700002280,click,1,music,sample
u7,i128,live_room,1700002281,exposure,0,movie,sample
u70,i70,live_room,1700002282,click,1,food,sample
u35,i96,live_room,1700002283,click,1,game,sample
u78,i9,live_room,1700002284,click,1,sports,sample
u8,i19,live_room,1700002285,click,1,music,sample
u69,i96,live_room,1700002286,exposure,0,game,sample
u62,i86,live_room,1700002287,click,1,movie,sample
u5,i76,live_room,1700002288,exposure,0,food,sample
u66,i129,live_room,1700002289,exposure,0,sports,sample
u34,i119,live_room,1700002290,click,1,study,sample
u33,i118,live_room,1700002291,exposure,0,food,sample
u73,i54,live_room,1700002292,click,1,game,sample
u56,i95,live_room,1700002293,exposure,0,study,sample
u46,i68,live_room,1700002294,click,1,movie,sample
u17,i24,live_room,1700002295,exposure,0,game,sample
u8,i49,live_room,1700002296,click,1,music,sample
u33,i117,live_room,1700002297,click,1,sports,sample
u54,i104,live_room,1700002298,exposure,0,movie,sample
u70,i88,live_room,1700002299,click,1,food,sample
u20,i117,live_room,1700002300,click,1,sports,sample
u23,i95,live_room,1700002301,click,1,study,sample
u68,i114,live_room,1700002302,click,1,game,sample
u66,i143,live_room,1700002303,exposure,0,study,sample
u30,i20,live_room,1700002304,click,1,movie,sample
u2,i75,live_room,1700002305,click,1,sports,sample
u11,i58,live_room,1700002306,exposure,0,food,sample
u26,i26,live_room,1700002307,click,1,movie,sample
u53,i14,live_room,1700002308,click,1,movie,sample
u68,i24,live_room,1700002309,click,1,game,sample
u58,i124,live_room,1700002310,click,1,food,sample
u67,i152,live_room,1700002311,click,1,movie,sample
u56,i135,live_room,1700002312,click,1,sports,sample
u0,i112,live_room,1700002313,exposure,0,food,sample
u45,i43,live_room,1700002314,exposure,0,music,sample
u78,i99,live_room,1700002315,click,1,sports,sample
u6,i0,live_room,1700002316,click,1,game,sample
u5,i41,live_room,1700002317,exposure,0,study,sample
u61,i127,live_room,1700002318,exposure,0,music,sample
u42,i62,live_room,1700002319,exposure,0,movie,sample
u31,i118,live_room,1700002320,exposure,0,food,sample
u15,i84,live_room,1700002321,exposure,0,game,sample
u66,i131,live_room,1700002322,click,1,study,sample
u45,i83,live_room,1700002323,exposure,0,study,sample
u47,i5,live_room,1700002324,click,1,study,sample
u65,i157,live_room,1700002325,click,1,music,sample
u41,i4,live_room,1700002326,exposure,0,food,sample
u40,i156,live_room,1700002327,click,1,game,sample
u47,i17,live_room,1700002328,click,1,study,sample
u6,i36,live_room,1700002329,exposure,0,game,sample
u64,i2,live_room,1700002330,click,1,movie,sample
u36,i23,live_room,1700002331,click,1,study,sample
u14,i16,live_room,1700002332,exposure,0,food,sample
u17,i150,live_room,1700002333,click,1,game,sample
u32,i12,live_room,1700002334,exposure,0,game,sample
u78,i153,live_room,1700002335,click,1,sports,sample
u33,i81,live_room,1700002336,exposure,0,sports,sample
u26,i32,live_room,1700002337,click,1,movie,sample
u3,i20,live_room,1700002338,exposure,0,movie,sample
u71,i19,live_room,1700002339,click,1,music,sample
u35,i24,live_room,1700002340,click,1,game,sample
u11,i11,live_room,1700002341,click,1,study,sample
u70,i115,live_room,1700002342,exposure,0,music,sample
u1,i112,live_room,1700002343,click,1,food,sample
u48,i46,live_room,1700002344,click,1,food,sample
u31,i73,live_room,1700002345,exposure,0,music,sample
u31,i18,live_room,1700002346,exposure,0,game,sample
u20,i134,live_room,1700002347,click,1,movie,sample
u75,i101,live_room,1700002348,exposure,0,study,sample
u17,i42,live_room,1700002349,click,1,game,sample
u30,i74,live_room,1700002350,exposure,0,movie,sample
u39,i123,live_room,1700002351,click,1,sports,sample
u49,i76,live_room,1700002352,click,1,food,sample
u62,i2,live_room,1700002353,click,1,movie,sample
u66,i89,live_room,1700002354,click,1,study,sample
u28,i9,live_room,1700002355,click,1,sports,sample
u12,i52,live_room,1700002356,exposure,0,food,sample
u45,i95,live_room,1700002357,click,1,study,sample
u62,i129,live_room,1700002358,exposure,0,sports,sample
u35,i108,live_room,1700002359,click,1,game,sample
u61,i64,live_room,1700002360,exposure,0,food,sample
u46,i140,live_room,1700002361,exposure,0,movie,sample
u70,i52,live_room,1700002362,exposure,0,food,sample
u34,i47,live_room,1700002363,click,1,study,sample
u74,i22,live_room,1700002364,click,1,food,sample
u36,i107,live_room,1700002365,click,1,study,sample
u21,i116,live_room,1700002366,click,1,movie,sample
u26,i114,live_room,1700002367,click,1,game,sample
u63,i136,live_room,1700002368,exposure,0,food,sample
u27,i122,live_room,1700002369,exposure,0,movie,sample
u16,i89,live_room,1700002370,exposure,0,study,sample
u67,i92,live_room,1700002371,exposure,0,movie,sample
u30,i136,live_room,1700002372,click,1,food,sample
u10,i27,live_room,1700002373,click,1,sports,sample
u13,i91,live_room,1700002374,exposure,0,music,sample
u4,i68,live_room,1700002375,click,1,movie,sample
u39,i87,live_room,1700002376,click,1,sports,sample
u20,i87,live_room,1700002377,exposure,0,sports,sample
u66,i59,live_room,1700002378,click,1,study,sample
u70,i155,live_room,1700002379,exposure,0,study,sample
u35,i36,live_room,1700002380,click,1,game,sample
u29,i56,live_room,1700002381,click,1,movie,sample
u79,i40,live_room,1700002382,click,1,food,sample
u45,i107,live_room,1700002383,click,1,study,sample
u55,i84,live_room,1700002384,click,1,game,sample
u24,i148,live_room,1700002385,exposure,0,food,sample
u20,i117,live_room,1700002386,click,1,sports,sample
u27,i52,live_room,1700002387,exposure,0,food,sample
u70,i94,live_room,1700002388,click,1,food,sample
u3,i8,live_room,1700002389,click,1,movie,sample
u46,i82,live_room,1700002390,exposure,0,food,sample
u78,i96,live_room,1700002391,click,1,game,sample
u72,i110,live_room,1700002392,click,1,movie,sample
u15,i34,live_room,1700002393,click,1,food,sample
u12,i82,live_room,1700002394,click,1,food,sample
u56,i15,live_room,1700002395,click,1,sports,sample
u68,i30,live_room,1700002396,exposure,0,game,sample
u7,i34,live_room,1700002397,click,1,food,sample
u61,i96,live_room,1700002398,exposure,0,game,sample
u42,i100,live_room,1700002399,exposure,0,food,sample
